agent_id,year,total_work_hours,starting_date,total_commission
346,2015,1398,14/10/2005,2965
346,2016,1517,14/10/2005,1565
346,2017,121,14/10/2005,130
347,1993,492,20/6/1993,2041
347,1994,935,20/6/1993,1197
347,1995,215,20/6/1993,307
347,1996,738,20/6/1993,2531
347,1997,866,20/6/1993,1031
347,1998,1857,20/6/1993,8358
347,1999,1769,20/6/1993,3456
347,2000,1847,20/6/1993,7433
347,2001,118,20/6/1993,438
347,2002,336,20/6/1993,1450
347,2003,1145,20/6/1993,3004
347,2004,557,20/6/1993,1805
347,2005,1375,20/6/1993,5750
347,2006,1195,20/6/1993,3924
347,2007,1261,20/6/1993,3598
347,2008,794,20/6/1993,1692
347,2009,443,20/6/1993,1649
347,2010,1451,20/6/1993,5141
347,2011,926,20/6/1993,939
347,2012,664,20/6/1993,2525
347,2013,402,20/6/1993,648
347,2014,366,20/6/1993,1072
347,2015,1535,20/6/1993,7033
347,2016,109,20/6/1993,530
347,2017,1192,20/6/1993,3815
348,2013,230,11/9/2013,690
348,2014,1725,11/9/2013,7449
348,2015,1230,11/9/2013,1353
348,2016,1520,11/9/2013,4963
348,2017,1836,11/9/2013,7709
349,2010,457,2/7/2010,1072
349,2011,1551,2/7/2010,7222
349,2012,1616,2/7/2010,2242
349,2013,479,2/7/2010,647
349,2014,840,2/7/2010,1660
349,2015,1793,2/7/2010,2994
349,2016,437,2/7/2010,1792
349,2017,1129,2/7/2010,3673
350,2005,1599,1/1/2005,4811
350,2006,464,1/1/2005,792
350,2007,371,1/1/2005,1603
350,2008,462,1/1/2005,1373
350,2009,1014,1/1/2005,1251
350,2010,410,1/1/2005,2029
350,2011,1863,1/1/2005,8038
350,2012,1674,1/1/2005,5119
350,2013,1427,1/1/2005,3628
350,2014,1809,1/1/2005,2136
350,2015,865,1/1/2005,2474
350,2016,1480,1/1/2005,7174
350,2017,588,1/1/2005,2838
351,2000,1258,15/5/2000,3324
351,2001,584,15/5/2000,1514
351,2002,187,15/5/2000,238
351,2003,1641,15/5/2000,3745
351,2004,673,15/5/2000,1166
351,2005,330,15/5/2000,635
351,2006,1696,15/5/2000,2351
351,2007,158,15/5/2000,241
351,2008,227,15/5/2000,884
351,2009,1238,15/5/2000,1638
351,2010,1571,15/5/2000,5746
351,2011,1389,15/5/2000,4113
351,2012,121,15/5/2000,437
351,2013,1172,15/5/2000,3149
351,2014,181,15/5/2000,256
351,2015,1090,15/5/2000,3440
351,2016,429,15/5/2000,1243
351,2017,1735,15/5/2000,2052
352,1998,350,19/3/1998,1369
352,1999,935,19/3/1998,2583
352,2000,1510,19/3/1998,2311
352,2001,759,19/3/1998,2424
352,2002,670,19/3/1998,1944
352,2003,437,19/3/1998,799
352,2004,757,19/3/1998,2599
352,2005,1211,19/3/1998,5018
352,2006,1605,19/3/1998,6312
352,2007,1647,19/3/1998,1725
352,2008,127,19/3/1998,480
352,2009,1788,19/3/1998,7547
352,2010,1512,19/3/1998,4104
352,2011,1233,19/3/1998,3669
352,2012,1681,19/3/1998,5382
352,2013,263,19/3/1998,1255
352,2014,337,19/3/1998,1096
352,2015,686,19/3/1998,3255
352,2016,1637,19/3/1998,5540
352,2017,1083,19/3/1998,2970
353,2003,149,14/10/2003,166
353,2004,765,14/10/2003,1891
353,2005,415,14/10/2003,1586
353,2006,1140,14/10/2003,1566
353,2007,792,14/10/2003,3435
353,2008,806,14/10/2003,2894
353,2009,740,14/10/2003,1044
353,2010,1674,14/10/2003,4447
353,2011,1233,14/10/2003,2344
353,2012,888,14/10/2003,3376
353,2013,1151,14/10/2003,4967
353,2014,1915,14/10/2003,3720
353,2015,1775,14/10/2003,3259
353,2016,616,14/10/2003,2440
353,2017,959,14/10/2003,1335
354,2007,724,8/5/2007,2773
354,2008,1495,8/5/2007,2252
354,2009,1617,8/5/2007,6338
354,2010,1325,8/5/2007,4392
354,2011,1545,8/5/2007,4155
354,2012,561,8/5/2007,651
354,2013,483,8/5/2007,1212
354,2014,588,8/5/2007,1116
354,2015,1886,8/5/2007,7763
354,2016,1399,8/5/2007,2134
354,2017,372,8/5/2007,1167
355,1991,105,22/12/1991,513
355,1992,1900,22/12/1991,1950
355,1993,1272,22/12/1991,5054
355,1994,591,22/12/1991,2058
355,1995,328,22/12/1991,1055
355,1996,1865,22/12/1991,5922
355,1997,1263,22/12/1991,2286
355,1998,641,22/12/1991,1394
355,1999,133,22/12/1991,340
355,2000,1522,22/12/1991,3399
355,2001,1019,22/12/1991,1065
355,2002,482,22/12/1991,1425
355,2003,353,22/12/1991,553
355,2004,168,22/12/1991,381
355,2005,1256,22/12/1991,3185
355,2006,958,22/12/1991,2160
355,2007,678,22/12/1991,3096
355,2008,1039,22/12/1991,1867
355,2009,1340,22/12/1991,6054
355,2010,333,22/12/1991,896
355,2011,316,22/12/1991,474
355,2012,1175,22/12/1991,2422
355,2013,521,22/12/1991,1596
355,2014,737,22/12/1991,2450
355,2015,1745,22/12/1991,7746
355,2016,1331,22/12/1991,2870
355,2017,1489,22/12/1991,4289
356,1999,920,2/4/1999,1171
356,2000,1214,2/4/1999,4651
356,2001,641,2/4/1999,2543
356,2002,208,2/4/1999,783
356,2003,1913,2/4/1999,4737
356,2004,1611,2/4/1999,3382
356,2005,1888,2/4/1999,6891
356,2006,1215,2/4/1999,5349
356,2007,718,2/4/1999,1051
356,2008,1838,2/4/1999,2863
356,2009,1528,2/4/1999,5076
356,2010,1400,2/4/1999,3001
356,2011,220,2/4/1999,592
356,2012,1201,2/4/1999,5880
356,2013,1173,2/4/1999,3604
356,2014,1599,2/4/1999,2405
356,2015,1512,2/4/1999,4845
356,2016,729,2/4/1999,2623
356,2017,611,2/4/1999,2141
357,2008,742,1/6/2008,2232
357,2009,1443,1/6/2008,5258
357,2010,1852,1/6/2008,8700
357,2011,956,1/6/2008,4326
357,2012,654,1/6/2008,2344
357,2013,1341,1/6/2008,6193
357,2014,1659,1/6/2008,5939
357,2015,1077,1/6/2008,4729
357,2016,1009,1/6/2008,3526
357,2017,1584,1/6/2008,7905
358,2008,1129,4/5/2008,4047
358,2009,651,4/5/2008,2291
358,2010,1597,4/5/2008,6853
358,2011,1357,4/5/2008,3809
358,2012,1481,4/5/2008,3119
358,2013,1153,4/5/2008,3509
358,2014,453,4/5/2008,567
358,2015,1887,4/5/2008,3107
358,2016,1083,4/5/2008,2598
358,2017,1824,4/5/2008,3885
359,2011,322,10/10/2011,964
359,2012,97,10/10/2011,268
359,2013,1522,10/10/2011,3481
359,2014,300,10/10/2011,1486
359,2015,360,10/10/2011,696
359,2016,1100,10/10/2011,3037
359,2017,526,10/10/2011,1436
360,2011,28,11/10/2011,140
360,2012,1622,11/10/2011,7896
360,2013,289,11/10/2011,1128
360,2014,1659,11/10/2011,5158
360,2015,1068,11/10/2011,2212
360,2016,1420,11/10/2011,4362
360,2017,983,11/10/2011,2614
361,2009,312,4/6/2009,625
361,2010,1578,4/6/2009,6958
361,2011,727,4/6/2009,2358
361,2012,1182,4/6/2009,4727
361,2013,1828,4/6/2009,7952
361,2014,1357,4/6/2009,5710
361,2015,1027,4/6/2009,2581
361,2016,823,4/6/2009,4111
361,2017,1585,4/6/2009,6073
362,2011,759,13/7/2011,3489
362,2012,635,13/7/2011,1892
362,2013,1574,13/7/2011,4037
362,2014,1566,13/7/2011,4553
362,2015,977,13/7/2011,1831
362,2016,1120,13/7/2011,3113
362,2017,888,13/7/2011,2820
363,1993,1548,21/2/1993,3280
363,1994,204,21/2/1993,618
363,1995,246,21/2/1993,258
363,1996,949,21/2/1993,1018
363,1997,232,21/2/1993,500
363,1998,747,21/2/1993,2513
363,1999,655,21/2/1993,715
363,2000,389,21/2/1993,919
363,2001,454,21/2/1993,1271
363,2002,697,21/2/1993,2490
363,2003,1029,21/2/1993,1250
363,2004,1656,21/2/1993,6563
363,2005,1633,21/2/1993,3691
363,2006,1342,21/2/1993,4475
363,2007,910,21/2/1993,3319
363,2008,179,21/2/1993,639
363,2009,372,21/2/1993,558
363,2010,374,21/2/1993,1492
363,2011,1651,21/2/1993,3571
363,2012,1020,21/2/1993,1108
363,2013,1894,21/2/1993,6585
363,2014,739,21/2/1993,1758
363,2015,661,21/2/1993,1883
363,2016,1170,21/2/1993,3799
363,2017,1777,21/2/1993,2582
364,2004,798,1/4/2004,2131
364,2005,1789,1/4/2004,5942
364,2006,400,1/4/2004,1730
364,2007,526,1/4/2004,2421
364,2008,446,1/4/2004,1745
364,2009,371,1/4/2004,625
364,2010,1244,1/4/2004,4259
364,2011,1755,1/4/2004,4646
364,2012,1760,1/4/2004,1912
364,2013,1404,1/4/2004,5334
364,2014,761,1/4/2004,1126
364,2015,1249,1/4/2004,4709
364,2016,1347,1/4/2004,4435
364,2017,842,1/4/2004,2162
365,2008,189,6/9/2008,835
365,2009,1889,6/9/2008,7367
365,2010,356,6/9/2008,567
365,2011,1231,6/9/2008,3331
365,2012,756,6/9/2008,2707
365,2013,1592,6/9/2008,4759
365,2014,1105,6/9/2008,1626
365,2015,1323,6/9/2008,5321
365,2016,146,6/9/2008,502
365,2017,1562,6/9/2008,6331
366,2005,316,25/10/2005,1542
366,2006,1328,25/10/2005,4022
366,2007,480,25/10/2005,856
366,2008,1543,25/10/2005,7582
366,2009,1073,25/10/2005,2809
366,2010,1346,25/10/2005,2960
366,2011,1468,25/10/2005,2393
366,2012,515,25/10/2005,1698
366,2013,256,25/10/2005,939
366,2014,261,25/10/2005,1014
366,2015,1554,25/10/2005,6338
366,2016,1343,25/10/2005,2682
366,2017,1630,25/10/2005,4306
367,2009,212,28/4/2009,1003
367,2010,767,28/4/2009,813
367,2011,1389,28/4/2009,4150
367,2012,549,28/4/2009,2713
367,2013,506,28/4/2009,2051
367,2014,812,28/4/2009,2558
367,2015,512,28/4/2009,1378
367,2016,1122,28/4/2009,2285
367,2017,602,28/4/2009,1147
368,1997,1323,4/1/1997,2644
368,1998,401,4/1/1997,833
368,1999,690,4/1/1997,3202
368,2000,1140,4/1/1997,2887
368,2001,767,4/1/1997,959
368,2002,1140,4/1/1997,1845
368,2003,444,4/1/1997,699
368,2004,1775,4/1/1997,5532
368,2005,1005,4/1/1997,3932
368,2006,1689,4/1/1997,3485
368,2007,1114,4/1/1997,2404
368,2008,640,4/1/1997,2434
368,2009,1418,4/1/1997,1985
368,2010,285,4/1/1997,1363
368,2011,1210,4/1/1997,3364
368,2012,1573,4/1/1997,7536
368,2013,775,4/1/1997,1526
368,2014,1849,4/1/1997,5673
368,2015,790,4/1/1997,1590
368,2016,1717,4/1/1997,5774
368,2017,1605,4/1/1997,5965
369,1997,146,8/10/1997,590
369,1998,926,8/10/1997,4121
369,1999,1454,8/10/1997,1523
369,2000,1088,8/10/1997,4796
369,2001,1541,8/10/1997,2278
369,2002,1560,8/10/1997,2552
369,2003,1426,8/10/1997,1476
369,2004,201,8/10/1997,238
369,2005,1890,8/10/1997,4327
369,2006,609,8/10/1997,1671
369,2007,990,8/10/1997,2185
369,2008,758,8/10/1997,1666
369,2009,1454,8/10/1997,4398
369,2010,1013,8/10/1997,2216
369,2011,1179,8/10/1997,3125
369,2012,472,8/10/1997,1841
369,2013,1428,8/10/1997,4559
369,2014,390,8/10/1997,1922
369,2015,1238,8/10/1997,4363
369,2016,370,8/10/1997,655
369,2017,1649,8/10/1997,4597
370,2002,253,21/11/2002,318
370,2003,1428,21/11/2002,5963
370,2004,151,21/11/2002,445
370,2005,757,21/11/2002,1631
370,2006,1184,21/11/2002,2752
370,2007,1237,21/11/2002,1450
370,2008,1409,21/11/2002,6269
370,2009,1416,21/11/2002,3281
370,2010,452,21/11/2002,1171
370,2011,1189,21/11/2002,3226
370,2012,1193,21/11/2002,3625
370,2013,560,21/11/2002,2611
370,2014,341,21/11/2002,385
370,2015,279,21/11/2002,990
370,2016,1029,21/11/2002,5127
370,2017,945,21/11/2002,2354
371,2003,751,21/2/2003,2295
371,2004,403,21/2/2003,1457
371,2005,1269,21/2/2003,5842
371,2006,516,21/2/2003,2444
371,2007,268,21/2/2003,1251
371,2008,1879,21/2/2003,2333
371,2009,635,21/2/2003,2801
371,2010,1541,21/2/2003,3661
371,2011,378,21/2/2003,1022
371,2012,1642,21/2/2003,4275
371,2013,795,21/2/2003,1160
371,2014,1728,21/2/2003,3678
371,2015,1743,21/2/2003,5514
371,2016,1748,21/2/2003,6761
371,2017,1748,21/2/2003,4586
372,2008,1353,23/3/2008,3696
372,2009,1025,23/3/2008,2151
372,2010,1485,23/3/2008,5043
372,2011,1837,23/3/2008,4760
372,2012,232,23/3/2008,345
372,2013,472,23/3/2008,2060
372,2014,1082,23/3/2008,2873
372,2015,1659,23/3/2008,5538
372,2016,917,23/3/2008,1363
372,2017,318,23/3/2008,596
373,2002,52,2/11/2002,216
373,2003,1095,2/11/2002,4699
373,2004,1628,2/11/2002,5940
373,2005,888,2/11/2002,2716
373,2006,1758,2/11/2002,3416
373,2007,748,2/11/2002,3286
373,2008,365,2/11/2002,1601
373,2009,325,2/11/2002,955
373,2010,1747,2/11/2002,5022
373,2011,1041,2/11/2002,4913
373,2012,896,2/11/2002,1824
373,2013,187,2/11/2002,495
373,2014,1486,2/11/2002,4138
373,2015,971,2/11/2002,4408
373,2016,1499,2/11/2002,4120
373,2017,122,2/11/2002,289
374,2004,283,3/8/2004,911
374,2005,140,3/8/2004,371
374,2006,347,3/8/2004,1082
374,2007,1327,3/8/2004,5035
374,2008,1493,3/8/2004,5736
374,2009,932,3/8/2004,1962
374,2010,581,3/8/2004,1607
374,2011,1604,3/8/2004,2841
374,2012,904,3/8/2004,3824
374,2013,199,3/8/2004,473
374,2014,559,3/8/2004,2465
374,2015,829,3/8/2004,968
374,2016,1418,3/8/2004,6322
374,2017,545,3/8/2004,1318
375,2001,109,3/9/2001,424
375,2002,1404,3/9/2001,6860
375,2003,1070,3/9/2001,2449
375,2004,227,3/9/2001,604
375,2005,1834,3/9/2001,4141
375,2006,932,3/9/2001,3652
375,2007,1037,3/9/2001,1109
375,2008,1862,3/9/2001,7356
375,2009,1616,3/9/2001,7810
375,2010,1143,3/9/2001,2365
375,2011,1753,3/9/2001,8521
375,2012,1895,3/9/2001,2301
375,2013,774,3/9/2001,1166
375,2014,1063,3/9/2001,1584
375,2015,651,3/9/2001,2008
375,2016,673,3/9/2001,1687
375,2017,1384,3/9/2001,5915
376,1994,754,28/3/1994,2091
376,1995,1149,28/3/1994,1565
376,1996,1482,28/3/1994,7175
376,1997,146,28/3/1994,636
376,1998,917,28/3/1994,2036
376,1999,1557,28/3/1994,5790
376,2000,1257,28/3/1994,3757
376,2001,1536,28/3/1994,2653
376,2002,854,28/3/1994,1966
376,2003,1029,28/3/1994,3567
376,2004,386,28/3/1994,1848
376,2005,1342,28/3/1994,3302
376,2006,1574,28/3/1994,6071
376,2007,381,28/3/1994,1067
376,2008,1068,28/3/1994,5061
376,2009,1403,28/3/1994,5657
376,2010,1130,28/3/1994,3034
376,2011,1871,28/3/1994,7413
376,2012,661,28/3/1994,931
376,2013,1187,28/3/1994,3112
376,2014,1723,28/3/1994,5361
376,2015,1527,28/3/1994,6631
376,2016,1232,28/3/1994,1323
376,2017,1050,28/3/1994,2218
377,2009,45,17/9/2009,218
377,2010,1123,17/9/2009,4245
377,2011,592,17/9/2009,1789
377,2012,1558,17/9/2009,1573
377,2013,409,17/9/2009,981
377,2014,1283,17/9/2009,1533
377,2015,981,17/9/2009,4229
377,2016,782,17/9/2009,2025
377,2017,966,17/9/2009,1289
378,1993,287,22/5/1993,1320
378,1994,775,22/5/1993,1932
378,1995,1429,22/5/1993,3680
378,1996,144,22/5/1993,493
378,1997,1663,22/5/1993,5848
378,1998,1392,22/5/1993,3305
378,1999,1801,22/5/1993,4286
378,2000,760,22/5/1993,3628
378,2001,970,22/5/1993,2212
378,2002,947,22/5/1993,1875
378,2003,182,22/5/1993,357
378,2004,669,22/5/1993,2862
378,2005,504,22/5/1993,1924
378,2006,130,22/5/1993,413
378,2007,285,22/5/1993,830
378,2008,454,22/5/1993,1929
378,2009,853,22/5/1993,2602
378,2010,1654,22/5/1993,4965
378,2011,1176,22/5/1993,3240
378,2012,1901,22/5/1993,4730
378,2013,978,22/5/1993,2287
378,2014,1227,22/5/1993,4942
378,2015,328,22/5/1993,1327
378,2016,1678,22/5/1993,6398
378,2017,522,22/5/1993,949
379,2001,766,7/2/2001,3258
379,2002,1164,7/2/2001,5446
379,2003,1412,7/2/2001,2571
379,2004,751,7/2/2001,2290
379,2005,1088,7/2/2001,2287
379,2006,150,7/2/2001,382
379,2007,1862,7/2/2001,5417
379,2008,630,7/2/2001,950
379,2009,1080,7/2/2001,2076
379,2010,278,7/2/2001,647
379,2011,1434,7/2/2001,6478
379,2012,142,7/2/2001,532
379,2013,1508,7/2/2001,7161
379,2014,1372,7/2/2001,4735
379,2015,591,7/2/2001,2207
379,2016,617,7/2/2001,1760
379,2017,1691,7/2/2001,7016
380,2005,79,18/8/2005,237
380,2006,554,18/8/2005,972
380,2007,419,18/8/2005,1460
380,2008,338,18/8/2005,1027
380,2009,963,18/8/2005,1320
380,2010,1031,18/8/2005,4821
380,2011,979,18/8/2005,1580
380,2012,1856,18/8/2005,6577
380,2013,1845,18/8/2005,6553
380,2014,1348,18/8/2005,4787
380,2015,718,18/8/2005,3334
380,2016,1296,18/8/2005,3000
380,2017,433,18/8/2005,839
381,1993,405,7/9/1993,1230
381,1994,268,7/9/1993,361
381,1995,763,7/9/1993,1200
381,1996,427,7/9/1993,1181
381,1997,1231,7/9/1993,3029
381,1998,584,7/9/1993,990
381,1999,794,7/9/1993,3301
381,2000,1044,7/9/1993,4233
381,2001,1228,7/9/1993,2396
381,2002,1770,7/9/1993,2992
381,2003,1861,7/9/1993,2666
381,2004,1776,7/9/1993,1896
381,2005,1627,7/9/1993,7660
381,2006,925,7/9/1993,1028
381,2007,1603,7/9/1993,6916
381,2008,1575,7/9/1993,3774
381,2009,1166,7/9/1993,2333
381,2010,1810,7/9/1993,6369
381,2011,856,7/9/1993,4217
381,2012,1313,7/9/1993,2983
381,2013,234,7/9/1993,444
381,2014,1785,7/9/1993,2377
381,2015,1773,7/9/1993,5199
381,2016,1809,7/9/1993,3143
381,2017,1623,7/9/1993,2492
382,2005,233,2/9/2005,530
382,2006,97,2/9/2005,253
382,2007,944,2/9/2005,1955
382,2008,791,2/9/2005,3590
382,2009,1898,2/9/2005,8617
382,2010,1491,2/9/2005,2771
382,2011,1694,2/9/2005,6987
382,2012,1000,2/9/2005,3501
382,2013,1751,2/9/2005,2491
382,2014,1195,2/9/2005,5373
382,2015,1603,2/9/2005,7592
382,2016,1877,2/9/2005,8785
382,2017,484,2/9/2005,1195
383,2011,941,23/6/2011,3024
383,2012,1531,23/6/2011,5277
383,2013,1300,23/6/2011,3463
383,2014,1695,23/6/2011,7110
383,2015,1587,23/6/2011,6756
383,2016,1776,23/6/2011,8009
383,2017,1613,23/6/2011,7934
384,2014,222,19/6/2014,537
384,2015,1134,19/6/2014,5084
384,2016,1189,19/6/2014,1703
384,2017,479,19/6/2014,1617
385,2006,21,4/11/2006,24
385,2007,1469,4/11/2006,3768
385,2008,1119,4/11/2006,2662
385,2009,468,4/11/2006,643
385,2010,258,4/11/2006,994
385,2011,1788,4/11/2006,2701
385,2012,289,4/11/2006,736
385,2013,1389,4/11/2006,2062
385,2014,1498,4/11/2006,6243
385,2015,1296,4/11/2006,2206
385,2016,1176,4/11/2006,1724
385,2017,1428,4/11/2006,3643
386,1993,101,2/9/1993,196
386,1994,112,2/9/1993,531
386,1995,1241,2/9/1993,2747
386,1996,116,2/9/1993,504
386,1997,854,2/9/1993,3888
386,1998,220,2/9/1993,401
386,1999,830,2/9/1993,2510
386,2000,773,2/9/1993,928
386,2001,640,2/9/1993,1933
386,2002,105,2/9/1993,450
386,2003,1799,2/9/1993,2914
386,2004,427,2/9/1993,1665
386,2005,959,2/9/1993,4671
386,2006,174,2/9/1993,636
386,2007,1314,2/9/1993,1993
386,2008,1847,2/9/1993,2777
386,2009,1690,2/9/1993,1699
386,2010,802,2/9/1993,2851
386,2011,558,2/9/1993,760
386,2012,1224,2/9/1993,1478
386,2013,1289,2/9/1993,3775
386,2014,1763,2/9/1993,5424
386,2015,1692,2/9/1993,8038
386,2016,1481,2/9/1993,4144
386,2017,1059,2/9/1993,3178
387,2003,936,1/6/2003,2678
387,2004,1732,1/6/2003,8046
387,2005,621,1/6/2003,1224
387,2006,268,1/6/2003,532
387,2007,1059,1/6/2003,5152
387,2008,1082,1/6/2003,4516
387,2009,1045,1/6/2003,4504
387,2010,1411,1/6/2003,3872
387,2011,809,1/6/2003,1101
387,2012,1632,1/6/2003,6521
387,2013,806,1/6/2003,1668
387,2014,1013,1/6/2003,2011
387,2015,853,1/6/2003,1254
387,2016,927,1/6/2003,1234
387,2017,801,1/6/2003,2903
388,2017,52,19/7/2017,63
389,2003,1656,24/1/2003,2554
389,2004,1125,24/1/2003,4608
389,2005,1552,24/1/2003,6498
389,2006,1261,24/1/2003,3408
389,2007,1342,24/1/2003,2271
389,2008,973,24/1/2003,2494
389,2009,1727,24/1/2003,2023
389,2010,708,24/1/2003,1155
389,2011,1708,24/1/2003,5887
389,2012,968,24/1/2003,4643
389,2013,1078,24/1/2003,4412
389,2014,1420,24/1/2003,1973
389,2015,1163,24/1/2003,2477
389,2016,1019,24/1/2003,3460
389,2017,330,24/1/2003,620
390,2005,237,21/10/2005,797
390,2006,1871,21/10/2005,3047
390,2007,1050,21/10/2005,2369
390,2008,304,21/10/2005,1368
390,2009,1123,21/10/2005,2420
390,2010,1721,21/10/2005,4254
390,2011,1607,21/10/2005,5129
390,2012,806,21/10/2005,3050
390,2013,933,21/10/2005,956
390,2014,784,21/10/2005,2986
390,2015,378,21/10/2005,593
390,2016,1089,21/10/2005,4296
390,2017,1706,21/10/2005,3984
391,1994,630,19/1/1994,932
391,1995,1441,19/1/1994,3345
391,1996,1906,19/1/1994,2390
391,1997,283,19/1/1994,849
391,1998,704,19/1/1994,2735
391,1999,1403,19/1/1994,3744
391,2000,1603,19/1/1994,7454
391,2001,1717,19/1/1994,2760
391,2002,669,19/1/1994,1856
391,2003,748,19/1/1994,2224
391,2004,177,19/1/1994,750
391,2005,1406,19/1/1994,6070
391,2006,178,19/1/1994,461
391,2007,244,19/1/1994,1003
391,2008,295,19/1/1994,1186
391,2009,1209,19/1/1994,4749
391,2010,883,19/1/1994,4248
391,2011,882,19/1/1994,3510
391,2012,964,19/1/1994,1723
391,2013,423,19/1/1994,2028
391,2014,326,19/1/1994,879
391,2015,472,19/1/1994,2014
391,2016,425,19/1/1994,476
391,2017,1060,19/1/1994,1545
392,2017,11,8/12/2017,18
393,2004,772,20/8/2004,3067
393,2005,1531,20/8/2004,1663
393,2006,396,20/8/2004,509
393,2007,1874,20/8/2004,6512
393,2008,1569,20/8/2004,7832
393,2009,1493,20/8/2004,3482
393,2010,116,20/8/2004,118
393,2011,881,20/8/2004,3840
393,2012,281,20/8/2004,459
393,2013,125,20/8/2004,494
393,2014,1804,20/8/2004,4306
393,2015,1610,20/8/2004,4676
393,2016,1618,20/8/2004,6006
393,2017,1279,20/8/2004,1936
394,2003,795,1/7/2003,3900
394,2004,1368,1/7/2003,3563
394,2005,219,1/7/2003,384
394,2006,647,1/7/2003,2824
394,2007,829,1/7/2003,3181
394,2008,289,1/7/2003,685
394,2009,1412,1/7/2003,6882
394,2010,290,1/7/2003,1428
394,2011,939,1/7/2003,1627
394,2012,808,1/7/2003,2042
394,2013,329,1/7/2003,677
394,2014,496,1/7/2003,1625
394,2015,1057,1/7/2003,1854
394,2016,1858,1/7/2003,6735
394,2017,1604,1/7/2003,2666
395,1990,515,10/5/1990,762
395,1991,394,10/5/1990,1543
395,1992,224,10/5/1990,1040
395,1993,265,10/5/1990,1228
395,1994,1581,10/5/1990,4625
395,1995,1712,10/5/1990,2987
395,1996,1836,10/5/1990,4670
395,1997,1467,10/5/1990,2257
395,1998,1026,10/5/1990,1441
395,1999,1887,10/5/1990,2373
395,2000,628,10/5/1990,1229
395,2001,1857,10/5/1990,7109
395,2002,636,10/5/1990,3156
395,2003,1061,10/5/1990,5290
395,2004,837,10/5/1990,2304
395,2005,620,10/5/1990,2474
395,2006,1532,10/5/1990,5661
395,2007,1477,10/5/1990,1867
395,2008,1377,10/5/1990,3050
395,2009,699,10/5/1990,995
395,2010,1492,10/5/1990,5606
395,2011,1636,10/5/1990,1994
395,2012,954,10/5/1990,1837
395,2013,174,10/5/1990,402
395,2014,1711,10/5/1990,2050
395,2015,1331,10/5/1990,4786
395,2016,902,10/5/1990,3651
395,2017,1040,10/5/1990,3707
396,2016,438,2/10/2016,1611
396,2017,190,2/10/2016,884
397,2002,217,8/11/2002,879
397,2003,311,8/11/2002,343
397,2004,213,8/11/2002,242
397,2005,1879,8/11/2002,7002
397,2006,143,8/11/2002,334
397,2007,745,8/11/2002,2550
397,2008,770,8/11/2002,3661
397,2009,439,8/11/2002,1004
397,2010,536,8/11/2002,905
397,2011,160,8/11/2002,790
397,2012,557,8/11/2002,1716
397,2013,878,8/11/2002,1230
397,2014,232,8/11/2002,482
397,2015,1173,8/11/2002,3284
397,2016,370,8/11/2002,1715
397,2017,165,8/11/2002,463
398,1999,108,19/11/1999,198
398,2000,1462,19/11/1999,6428
398,2001,705,19/11/1999,3086
398,2002,1780,19/11/1999,6005
398,2003,1795,19/11/1999,1840
398,2004,1678,19/11/1999,6366
398,2005,186,19/11/1999,377
398,2006,1326,19/11/1999,5877
398,2007,1596,19/11/1999,2587
398,2008,1315,19/11/1999,2350
398,2009,657,19/11/1999,2147
398,2010,911,19/11/1999,2466
398,2011,1036,19/11/1999,3130
398,2012,1140,19/11/1999,1152
398,2013,1510,19/11/1999,4086
398,2014,1917,19/11/1999,7384
398,2015,1192,19/11/1999,2764
398,2016,520,19/11/1999,2390
398,2017,1293,19/11/1999,6053
399,1993,924,1/4/1993,3413
399,1994,1820,1/4/1993,5325
399,1995,753,1/4/1993,2613
399,1996,918,1/4/1993,1432
399,1997,543,1/4/1993,808
399,1998,496,1/4/1993,515
399,1999,499,1/4/1993,1155
399,2000,737,1/4/1993,1797
399,2001,559,1/4/1993,902
399,2002,729,1/4/1993,2633
399,2003,1272,1/4/1993,4569
399,2004,1554,1/4/1993,7259
399,2005,1011,1/4/1993,3229
399,2006,150,1/4/1993,169
399,2007,1067,1/4/1993,2571
399,2008,406,1/4/1993,506
399,2009,494,1/4/1993,1086
399,2010,741,1/4/1993,2729
399,2011,116,1/4/1993,506
399,2012,1392,1/4/1993,5863
399,2013,1367,1/4/1993,6232
399,2014,1563,1/4/1993,5563
399,2015,632,1/4/1993,1429
399,2016,652,1/4/1993,1298
399,2017,1412,1/4/1993,6119
400,2006,985,22/5/2006,4317
400,2007,870,22/5/2006,1544
400,2008,1731,22/5/2006,2151
400,2009,1049,22/5/2006,2850
400,2010,282,22/5/2006,304
400,2011,1621,22/5/2006,3180
400,2012,1435,22/5/2006,2760
400,2013,1535,22/5/2006,3928
400,2014,1698,22/5/2006,6543
400,2015,1499,22/5/2006,5947
400,2016,1055,22/5/2006,5135
400,2017,370,22/5/2006,1426
401,2016,752,26/1/2016,2332
401,2017,1257,26/1/2016,3805
402,2012,1461,18/2/2012,2900
402,2013,167,18/2/2012,534
402,2014,940,18/2/2012,3156
